Sample 1
5/4/2022 1:24 PM
Wavelength (nm)	10mm Absorbance
703.5	0.041
704.0	0.036
704.5	0.032
705.0	0.028
705.5	0.033
706.0	0.043
706.5	0.052
707.0	0.063
707.5	0.072
708.0	0.078
708.5	0.062
709.0	0.034
709.5	0.008
710.0	-0.011
710.5	-0.013
711.0	-0.001
711.5	0.012
712.0	0.023
712.5	0.029
713.0	0.033
713.5	0.030
714.0	0.025
714.5	0.021
715.0	0.018
715.5	0.029
716.0	0.040
716.5	0.039
717.0	0.027
717.5	0.004
718.0	-0.017
718.5	-0.030
719.0	-0.029
719.5	-0.021
720.0	-0.006
720.5	0.016
721.0	0.021
721.5	0.016
722.0	0.001
722.5	-0.013
723.0	-0.020
723.5	-0.020
724.0	-0.002
724.5	0.023
725.0	0.045
725.5	0.065
726.0	0.061
726.5	0.050
727.0	0.037
727.5	0.016
728.0	-0.003
728.5	-0.020
729.0	-0.020
729.5	-0.011
730.0	0.002
730.5	0.015
731.0	0.026
731.5	0.037
732.0	0.040
732.5	0.028
733.0	0.013
733.5	0.001
734.0	-0.001
734.5	-0.008
735.0	-0.013
735.5	-0.016
736.0	0.001
736.5	0.004
737.0	0.007
737.5	0.006
738.0	0.004
738.5	0.008
739.0	0.000
739.5	-0.011
740.0	-0.014
740.5	-0.008
741.0	0.005
741.5	0.006
742.0	0.013
742.5	0.016
743.0	0.016
743.5	0.020
744.0	0.017
744.5	0.015
745.0	0.006
745.5	-0.004
746.0	0.001
746.5	0.004
747.0	0.012
747.5	0.025
748.0	0.038
748.5	0.054
749.0	0.061
749.5	0.039
750.0	0.005
750.5	-0.012
751.0	-0.015
751.5	-0.020
752.0	-0.016
752.5	0.001
753.0	0.016
753.5	0.029
754.0	0.041
754.5	0.037
755.0	0.036
755.5	0.037
756.0	0.031
756.5	0.025
757.0	0.019
757.5	0.007
758.0	-0.018
758.5	-0.032
759.0	-0.034
759.5	-0.042
760.0	-0.043
760.5	-0.056
761.0	-0.065
761.5	-0.074
762.0	-0.072
762.5	-0.063
763.0	-0.053
763.5	-0.029
764.0	-0.009
764.5	0.003
765.0	0.009
765.5	-0.006
766.0	-0.025
766.5	-0.044
767.0	-0.047
767.5	-0.045
768.0	-0.032
768.5	-0.020
769.0	0.004
769.5	0.029
770.0	0.050
770.5	0.058
771.0	0.058
771.5	0.049
772.0	0.036
772.5	0.021
773.0	0.004
773.5	-0.016
774.0	-0.017
774.5	-0.011
775.0	0.008
775.5	0.021
776.0	0.039
776.5	0.048
777.0	0.051
777.5	0.043
778.0	0.016
778.5	-0.006
779.0	-0.020
779.5	-0.024
780.0	-0.022
780.5	-0.012
781.0	0.007
781.5	0.012
782.0	0.010
782.5	0.013
783.0	0.007
783.5	0.000
784.0	0.002
784.5	0.019
785.0	0.044
785.5	0.060
786.0	0.079
786.5	0.085
787.0	0.084
787.5	0.078
788.0	0.056
788.5	0.032
789.0	0.015
789.5	0.019
790.0	0.016
790.5	0.011
791.0	0.014
791.5	0.022
792.0	0.016
792.5	0.006
793.0	-0.005
793.5	-0.005
794.0	-0.004
794.5	0.005
795.0	-0.001
795.5	-0.002
796.0	-0.006
796.5	0.009
797.0	0.012
797.5	0.023
798.0	0.037
798.5	0.046
799.0	0.051
799.5	0.047
800.0	0.036
800.5	0.016
801.0	-0.010
801.5	-0.023
802.0	-0.047
802.5	-0.073
803.0	-0.092
803.5	-0.107
804.0	-0.106
804.5	-0.097
805.0	-0.067
805.5	-0.025
806.0	0.015
806.5	0.055
807.0	0.088
807.5	0.101
808.0	0.088
808.5	0.065
809.0	0.027
809.5	-0.010
810.0	-0.034
810.5	-0.036
811.0	-0.037
811.5	-0.025
812.0	-0.001
812.5	0.022
813.0	0.037
813.5	0.048
814.0	0.042
814.5	0.033
815.0	0.037
815.5	0.041
816.0	0.041
816.5	0.043
817.0	0.042
817.5	0.038
818.0	0.039
818.5	0.030
819.0	0.024
819.5	0.027
820.0	0.042
820.5	0.032
821.0	0.036
821.5	0.031
822.0	0.021
822.5	0.013
823.0	0.014
823.5	0.015
824.0	0.023
824.5	0.028
825.0	0.032
825.5	0.036
826.0	0.054
826.5	0.062
827.0	0.081
827.5	0.097
828.0	0.100
828.5	0.086
829.0	0.056
829.5	0.015
830.0	-0.022
830.5	-0.031
831.0	-0.024
831.5	-0.008
832.0	0.013
832.5	0.029
833.0	0.038
833.5	0.044
834.0	0.037
834.5	0.030
835.0	0.032
835.5	0.047
836.0	0.060
836.5	0.065
837.0	0.054
837.5	0.031
838.0	-0.004
838.5	-0.033
839.0	-0.058
839.5	-0.065
840.0	-0.066
840.5	-0.063
841.0	-0.054
841.5	-0.034
842.0	-0.027
842.5	-0.024
843.0	-0.025
843.5	-0.004
844.0	0.012
844.5	0.033
845.0	0.046
845.5	0.062
846.0	0.058
846.5	0.042
847.0	0.014
847.5	-0.001
848.0	-0.009
848.5	0.008
849.0	0.032
849.5	0.059
850.0	0.067


Sample 20
5/4/2022 1:32 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	-0.202
190.5	-0.331
191.0	-0.365
191.5	-0.524
192.0	-0.314
192.5	-0.439
193.0	-0.324
193.5	-0.033
194.0	0.315
194.5	1.033
195.0	1.879
195.5	2.367
196.0	2.893
196.5	3.321
197.0	3.614
197.5	3.632
198.0	3.659
198.5	3.688
199.0	3.670
199.5	3.620
200.0	3.531
200.5	3.414
201.0	3.273
201.5	3.135
202.0	3.020
202.5	2.867
203.0	2.718
203.5	2.558
204.0	2.391
204.5	2.235
205.0	2.073
205.5	1.917
206.0	1.763
206.5	1.616
207.0	1.477
207.5	1.336
208.0	1.212
208.5	1.115
209.0	1.039
209.5	0.970
210.0	0.903
210.5	0.862
211.0	0.815
211.5	0.775
212.0	0.747
212.5	0.714
213.0	0.690
213.5	0.676
214.0	0.658
214.5	0.641
215.0	0.639
215.5	0.640
216.0	0.642
216.5	0.651
217.0	0.663
217.5	0.650
218.0	0.638
218.5	0.619
219.0	0.603
219.5	0.596
220.0	0.598
220.5	0.595
221.0	0.589
221.5	0.587
222.0	0.584
222.5	0.574
223.0	0.567
223.5	0.551
224.0	0.537
224.5	0.524
225.0	0.511
225.5	0.491
226.0	0.475
226.5	0.463
227.0	0.454
227.5	0.449
228.0	0.440
228.5	0.429
229.0	0.421
229.5	0.410
230.0	0.396
230.5	0.386
231.0	0.372
231.5	0.351
232.0	0.334
232.5	0.316
233.0	0.296
233.5	0.279
234.0	0.257
234.5	0.242
235.0	0.224
235.5	0.209
236.0	0.195
236.5	0.176
237.0	0.159
237.5	0.144
238.0	0.130
238.5	0.117
239.0	0.106
239.5	0.099
240.0	0.092
240.5	0.092
241.0	0.093
241.5	0.091
242.0	0.090
242.5	0.091
243.0	0.086
243.5	0.081
244.0	0.077
244.5	0.071
245.0	0.065
245.5	0.059
246.0	0.053
246.5	0.052
247.0	0.052
247.5	0.055
248.0	0.055
248.5	0.057
249.0	0.059
249.5	0.060
250.0	0.057
250.5	0.056
251.0	0.055
251.5	0.057
252.0	0.057
252.5	0.059
253.0	0.058
253.5	0.060
254.0	0.058
254.5	0.056
255.0	0.055
255.5	0.058
256.0	0.065
256.5	0.068
257.0	0.065
257.5	0.068
258.0	0.071
258.5	0.074
259.0	0.077
259.5	0.083
260.0	0.093
260.5	0.105
261.0	0.114
261.5	0.118
262.0	0.115
262.5	0.111
263.0	0.112
263.5	0.113
264.0	0.109
264.5	0.115
265.0	0.119
265.5	0.133
266.0	0.143
266.5	0.154
267.0	0.160
267.5	0.166
268.0	0.179
268.5	0.182
269.0	0.181
269.5	0.185
270.0	0.189
270.5	0.197
271.0	0.197
271.5	0.203
272.0	0.208
272.5	0.214
273.0	0.223
273.5	0.230
274.0	0.238
274.5	0.244
275.0	0.245
275.5	0.248
276.0	0.249
276.5	0.249
277.0	0.248
277.5	0.250
278.0	0.251
278.5	0.254
279.0	0.260
279.5	0.263
280.0	0.265
280.5	0.270
281.0	0.270
281.5	0.268
282.0	0.269
282.5	0.268
283.0	0.263
283.5	0.258
284.0	0.257
284.5	0.254
285.0	0.252
285.5	0.243
286.0	0.236
286.5	0.226
287.0	0.215
287.5	0.207
288.0	0.198
288.5	0.188
289.0	0.175
289.5	0.163
290.0	0.154
290.5	0.139
291.0	0.120
291.5	0.101
292.0	0.086
292.5	0.076
293.0	0.062
293.5	0.054
294.0	0.047
294.5	0.042
295.0	0.043
295.5	0.039
296.0	0.032
296.5	0.033
297.0	0.031
297.5	0.030
298.0	0.030
298.5	0.029
299.0	0.031
299.5	0.029
300.0	0.026
300.5	0.023
301.0	0.022
301.5	0.020
302.0	0.018
302.5	0.018
303.0	0.018
303.5	0.018
304.0	0.021
304.5	0.016
305.0	0.011
305.5	0.010
306.0	0.013
306.5	0.012
307.0	0.013
307.5	0.010
308.0	0.009
308.5	0.010
309.0	0.010
309.5	0.007
310.0	0.007
310.5	0.011
311.0	0.017
311.5	0.019
312.0	0.021
312.5	0.019
313.0	0.015
313.5	0.013
314.0	0.011
314.5	0.005
315.0	0.004
315.5	0.001
316.0	-0.003
316.5	0.000
317.0	0.004
317.5	0.003
318.0	0.006
318.5	0.011
319.0	0.014
319.5	0.009
320.0	0.012
320.5	0.005
321.0	0.003
321.5	0.006
322.0	0.005
322.5	0.004
323.0	0.011
323.5	0.019
324.0	0.023
324.5	0.020
325.0	0.022
325.5	0.020
326.0	0.020
326.5	0.018
327.0	0.014
327.5	0.013
328.0	0.007
328.5	0.007
329.0	0.009
329.5	0.008
330.0	0.013
330.5	0.020
331.0	0.026
331.5	0.025
332.0	0.022
332.5	0.021
333.0	0.013
333.5	0.011
334.0	0.010
334.5	0.008
335.0	0.011
335.5	0.013
336.0	0.013
336.5	0.006
337.0	0.007
337.5	0.013
338.0	0.012
338.5	0.014
339.0	0.016
339.5	0.020
340.0	0.023
340.5	0.020
341.0	0.018
341.5	0.018
342.0	0.020
342.5	0.019
343.0	0.017
343.5	0.017
344.0	0.020
344.5	0.024
345.0	0.025
345.5	0.030
346.0	0.028
346.5	0.026
347.0	0.024
347.5	0.019
348.0	0.015
348.5	0.015
349.0	0.016
349.5	0.018
350.0	0.018
350.5	0.020
351.0	0.014
351.5	0.011
352.0	0.010
352.5	0.010
353.0	0.010
353.5	0.009
354.0	0.009
354.5	0.007
355.0	0.005
355.5	0.001
356.0	0.005
356.5	0.009
357.0	0.008
357.5	0.008
358.0	0.000
358.5	-0.002
359.0	-0.004
359.5	-0.007
360.0	-0.003
360.5	0.002
361.0	0.017
361.5	0.021
362.0	0.021
362.5	0.020
363.0	0.018
363.5	0.014
364.0	0.008
364.5	0.005
365.0	0.004
365.5	-0.001
366.0	-0.002
366.5	-0.004
367.0	-0.001
367.5	0.008
368.0	0.019
368.5	0.022
369.0	0.024
369.5	0.030
370.0	0.032
370.5	0.024
371.0	0.019
371.5	0.013
372.0	0.012
372.5	0.012
373.0	0.010
373.5	0.004
374.0	0.003
374.5	0.007
375.0	0.013
375.5	0.013
376.0	0.016
376.5	0.018
377.0	0.023
377.5	0.019
378.0	0.020
378.5	0.018
379.0	0.017
379.5	0.014
380.0	0.015
380.5	0.015
381.0	0.013
381.5	0.016
382.0	0.021
382.5	0.020
383.0	0.018
383.5	0.017
384.0	0.015
384.5	0.011
385.0	0.007
385.5	0.001
386.0	-0.001
386.5	0.000
387.0	0.001
387.5	0.000
388.0	-0.002
388.5	0.005
389.0	0.010
389.5	0.014
390.0	0.015
390.5	0.015
391.0	0.018
391.5	0.017
392.0	0.013
392.5	0.011
393.0	0.013
393.5	0.016
394.0	0.017
394.5	0.020
395.0	0.021
395.5	0.021
396.0	0.025
396.5	0.026
397.0	0.025
397.5	0.026
398.0	0.027
398.5	0.030
399.0	0.031
399.5	0.031
400.0	0.033
400.5	0.031
401.0	0.027
401.5	0.017
402.0	0.009
402.5	0.004
403.0	0.002
403.5	0.003
404.0	0.008
404.5	0.016
405.0	0.019
405.5	0.017
406.0	0.014
406.5	0.010
407.0	0.009
407.5	0.009
408.0	0.014
408.5	0.019
409.0	0.023
409.5	0.027
410.0	0.029
410.5	0.030
411.0	0.027
411.5	0.020
412.0	0.015
412.5	0.007
413.0	0.002
413.5	-0.006
414.0	-0.012
414.5	-0.013
415.0	-0.008
415.5	-0.005
416.0	0.000
416.5	0.007
417.0	0.017
417.5	0.022
418.0	0.025
418.5	0.026
419.0	0.031
419.5	0.031
420.0	0.032
420.5	0.029
421.0	0.025
421.5	0.023
422.0	0.020
422.5	0.012
423.0	0.006
423.5	0.003
424.0	-0.001
424.5	-0.002
425.0	0.000
425.5	0.003
426.0	0.004
426.5	0.005
427.0	0.006
427.5	0.007
428.0	0.008
428.5	0.009
429.0	0.013
429.5	0.015
430.0	0.014
430.5	0.017
431.0	0.020
431.5	0.022
432.0	0.026
432.5	0.026
433.0	0.023
433.5	0.024
434.0	0.026
434.5	0.019
435.0	0.016
435.5	0.015
436.0	0.015
436.5	0.013
437.0	0.008
437.5	0.001
438.0	-0.004
438.5	-0.007
439.0	-0.001
439.5	0.003
440.0	0.015
440.5	0.021
441.0	0.027
441.5	0.028
442.0	0.022
442.5	0.012
443.0	0.002
443.5	-0.005
444.0	-0.002
444.5	0.002
445.0	0.011
445.5	0.014
446.0	0.026
446.5	0.035
447.0	0.039
447.5	0.038
448.0	0.038
448.5	0.031
449.0	0.025
449.5	0.020
450.0	0.016
450.5	0.013
451.0	0.019
451.5	0.025
452.0	0.033
452.5	0.036
453.0	0.044
453.5	0.042
454.0	0.037
454.5	0.030
455.0	0.025
455.5	0.023
456.0	0.018
456.5	0.010
457.0	0.006
457.5	0.002
458.0	0.003
458.5	0.005
459.0	0.005
459.5	0.012
460.0	0.020
460.5	0.025
461.0	0.029
461.5	0.025
462.0	0.022
462.5	0.017
463.0	0.012
463.5	0.011
464.0	0.014
464.5	0.021
465.0	0.024
465.5	0.024
466.0	0.021
466.5	0.017
467.0	0.011
467.5	0.011
468.0	0.010
468.5	0.011
469.0	0.013
469.5	0.015
470.0	0.019
470.5	0.021
471.0	0.018
471.5	0.015
472.0	0.013
472.5	0.017
473.0	0.016
473.5	0.017
474.0	0.021
474.5	0.028
475.0	0.036
475.5	0.040
476.0	0.036
476.5	0.031
477.0	0.024
477.5	0.010
478.0	-0.001
478.5	-0.004
479.0	-0.003
479.5	0.000
480.0	0.008
480.5	0.014
481.0	0.012
481.5	0.011
482.0	0.012
482.5	0.009
483.0	0.010
483.5	0.010
484.0	0.010
484.5	0.015
485.0	0.022
485.5	0.022
486.0	0.023
486.5	0.027
487.0	0.039
487.5	0.047
488.0	0.046
488.5	0.034
489.0	0.025
489.5	0.019
490.0	0.015
490.5	0.013
491.0	0.017
491.5	0.021
492.0	0.025
492.5	0.022
493.0	0.017
493.5	0.008
494.0	0.006
494.5	0.009
495.0	0.013
495.5	0.021
496.0	0.025
496.5	0.027
497.0	0.030
497.5	0.029
498.0	0.026
498.5	0.019
499.0	0.011
499.5	0.006
500.0	0.008
500.5	0.012
501.0	0.015
501.5	0.024
502.0	0.030
502.5	0.038
503.0	0.038
503.5	0.033
504.0	0.019
504.5	0.011
505.0	0.011
505.5	0.009
506.0	0.011
506.5	0.019
507.0	0.025
507.5	0.033
508.0	0.034
508.5	0.025
509.0	0.014
509.5	0.008
510.0	0.009
510.5	0.012
511.0	0.018
511.5	0.025
512.0	0.032
512.5	0.034
513.0	0.023
513.5	0.014
514.0	0.008
514.5	0.008
515.0	0.014
515.5	0.022
516.0	0.031
516.5	0.033
517.0	0.031
517.5	0.027
518.0	0.016
518.5	0.015
519.0	0.017
519.5	0.022
520.0	0.031
520.5	0.040
521.0	0.045
521.5	0.046
522.0	0.042
522.5	0.034
523.0	0.026
523.5	0.023
524.0	0.019
524.5	0.021
525.0	0.027
525.5	0.034
526.0	0.037
526.5	0.037
527.0	0.035
527.5	0.026
528.0	0.022
528.5	0.023
529.0	0.023
529.5	0.021
530.0	0.023
530.5	0.025
531.0	0.022
531.5	0.024
532.0	0.028
532.5	0.031
533.0	0.036
533.5	0.043
534.0	0.047
534.5	0.044
535.0	0.042
535.5	0.035
536.0	0.029
536.5	0.029
537.0	0.025
537.5	0.021
538.0	0.017
538.5	0.017
539.0	0.023
539.5	0.028
540.0	0.029
540.5	0.026
541.0	0.023
541.5	0.015
542.0	0.006
542.5	-0.002
543.0	0.000
543.5	0.004
544.0	0.012
544.5	0.019
545.0	0.022
545.5	0.023
546.0	0.025
546.5	0.022
547.0	0.022
547.5	0.017
548.0	0.018
548.5	0.018
549.0	0.012
549.5	0.007
550.0	0.007
550.5	0.012
551.0	0.023
551.5	0.029
552.0	0.032
552.5	0.031
553.0	0.026
553.5	0.022
554.0	0.016
554.5	0.016
555.0	0.019
555.5	0.028
556.0	0.039
556.5	0.040
557.0	0.035
557.5	0.027
558.0	0.017
558.5	0.006
559.0	0.000
559.5	0.006
560.0	0.015
560.5	0.028
561.0	0.034
561.5	0.036
562.0	0.040
562.5	0.038
563.0	0.035
563.5	0.033
564.0	0.034
564.5	0.042
565.0	0.050
565.5	0.048
566.0	0.037
566.5	0.031
567.0	0.030
567.5	0.027
568.0	0.021
568.5	0.017
569.0	0.016
569.5	0.009
570.0	0.005
570.5	0.005
571.0	0.002
571.5	0.006
572.0	0.014
572.5	0.023
573.0	0.024
573.5	0.022
574.0	0.020
574.5	0.018
575.0	0.020
575.5	0.019
576.0	0.020
576.5	0.020
577.0	0.018
577.5	0.019
578.0	0.024
578.5	0.027
579.0	0.027
579.5	0.027
580.0	0.022
580.5	0.017
581.0	0.019
581.5	0.021
582.0	0.021
582.5	0.027
583.0	0.031
583.5	0.029
584.0	0.022
584.5	0.019
585.0	0.018
585.5	0.021
586.0	0.021
586.5	0.025
587.0	0.027
587.5	0.027
588.0	0.028
588.5	0.027
589.0	0.030
589.5	0.040
590.0	0.049
590.5	0.049
591.0	0.045
591.5	0.045
592.0	0.043
592.5	0.043
593.0	0.043
593.5	0.040
594.0	0.037
594.5	0.033
595.0	0.033
595.5	0.034
596.0	0.033
596.5	0.035
597.0	0.035
597.5	0.035
598.0	0.038
598.5	0.032
599.0	0.032
599.5	0.028
600.0	0.021
600.5	0.009
601.0	-0.007
601.5	-0.019
602.0	-0.030
602.5	-0.033
603.0	-0.030
603.5	-0.024
604.0	-0.010
604.5	-0.005
605.0	-0.010
605.5	-0.017
606.0	-0.019
606.5	-0.016
607.0	-0.018
607.5	-0.015
608.0	-0.011
608.5	-0.008
609.0	-0.008
609.5	-0.013
610.0	-0.010
610.5	-0.004
611.0	0.006
611.5	0.013
612.0	0.016
612.5	0.020
613.0	0.020
613.5	0.014
614.0	0.004
614.5	-0.008
615.0	-0.012
615.5	-0.019
616.0	-0.015
616.5	-0.010
617.0	-0.005
617.5	0.003
618.0	0.009
618.5	0.020
619.0	0.025
619.5	0.018
620.0	0.007
620.5	-0.005
621.0	-0.006
621.5	0.000
622.0	0.010
622.5	0.018
623.0	0.023
623.5	0.034
624.0	0.041
624.5	0.040
625.0	0.030
625.5	0.026
626.0	0.020
626.5	0.018
627.0	0.023
627.5	0.020
628.0	0.015
628.5	0.023
629.0	0.031
629.5	0.037
630.0	0.031
630.5	0.032
631.0	0.026
631.5	0.028
632.0	0.030
632.5	0.038
633.0	0.041
633.5	0.047
634.0	0.058
634.5	0.056
635.0	0.042
635.5	0.035
636.0	0.031
636.5	0.032
637.0	0.034
637.5	0.042
638.0	0.043
638.5	0.050
639.0	0.062
639.5	0.058
640.0	0.045
640.5	0.026
641.0	0.013
641.5	0.007
642.0	0.002
642.5	-0.002
643.0	-0.005
643.5	-0.003
644.0	0.006
644.5	0.014
645.0	0.024
645.5	0.026
646.0	0.033
646.5	0.036
647.0	0.035
647.5	0.034
648.0	0.029
648.5	0.024
649.0	0.026
649.5	0.031
650.0	0.037
650.5	0.035
651.0	0.036
651.5	0.037
652.0	0.038
652.5	0.041
653.0	0.040
653.5	0.036
654.0	0.028
654.5	0.015
655.0	-0.005
655.5	-0.025
656.0	-0.030
656.5	-0.026
657.0	-0.021
657.5	-0.010
658.0	0.003
658.5	0.009
659.0	0.011
659.5	0.021
660.0	0.029
660.5	0.031
661.0	0.033
661.5	0.036
662.0	0.041
662.5	0.040
663.0	0.035
663.5	0.016
664.0	0.007
664.5	0.003
665.0	0.003
665.5	-0.006
666.0	-0.013
666.5	-0.014
667.0	-0.011
667.5	-0.014
668.0	-0.020
668.5	-0.029
669.0	-0.028
669.5	-0.023
670.0	-0.011
670.5	0.001
671.0	0.020
671.5	0.033
672.0	0.041
672.5	0.043
673.0	0.037
673.5	0.031
674.0	0.027
674.5	0.027
675.0	0.021
675.5	0.009
676.0	0.005
676.5	-0.003
677.0	-0.004
677.5	0.004
678.0	0.019
678.5	0.036
679.0	0.051
679.5	0.064
680.0	0.063
680.5	0.046
681.0	0.029
681.5	0.016
682.0	0.009
682.5	0.011
683.0	0.017
683.5	0.017
684.0	0.011
684.5	0.012
685.0	0.012
685.5	0.009
686.0	0.009
686.5	0.013
687.0	0.016
687.5	0.021
688.0	0.029
688.5	0.029
689.0	0.021
689.5	0.022
690.0	0.022
690.5	0.018
691.0	0.011
691.5	0.007
692.0	-0.001
692.5	-0.012
693.0	-0.017
693.5	-0.026
694.0	-0.031
694.5	-0.032
695.0	-0.032
695.5	-0.026
696.0	-0.016
696.5	-0.010
697.0	-0.012
697.5	-0.017
698.0	-0.016
698.5	-0.012
699.0	0.000
699.5	0.013
700.0	0.029
700.5	0.041
701.0	0.049
701.5	0.046
702.0	0.041
702.5	0.036
703.0	0.026
703.5	0.018
704.0	0.012
704.5	0.011
705.0	0.010
705.5	0.014
706.0	0.028
706.5	0.042
707.0	0.060
707.5	0.071
708.0	0.079
708.5	0.071
709.0	0.051
709.5	0.026
710.0	0.008
710.5	0.005
711.0	0.015
711.5	0.021
712.0	0.035
712.5	0.043
713.0	0.051
713.5	0.050
714.0	0.038
714.5	0.031
715.0	0.027
715.5	0.031
716.0	0.041
716.5	0.036
717.0	0.032
717.5	0.014
718.0	-0.001
718.5	-0.007
719.0	-0.011
719.5	-0.005
720.0	0.003
720.5	0.015
721.0	0.019
721.5	0.016
722.0	0.009
722.5	-0.002
723.0	-0.009
723.5	-0.005
724.0	0.012
724.5	0.034
725.0	0.048
725.5	0.060
726.0	0.049
726.5	0.042
727.0	0.033
727.5	0.021
728.0	0.004
728.5	0.000
729.0	0.013
729.5	0.025
730.0	0.033
730.5	0.043
731.0	0.046
731.5	0.055
732.0	0.053
732.5	0.042
733.0	0.022
733.5	0.008
734.0	0.001
734.5	-0.011
735.0	-0.015
735.5	-0.013
736.0	0.003
736.5	0.017
737.0	0.023
737.5	0.028
738.0	0.025
738.5	0.019
739.0	0.012
739.5	-0.002
740.0	-0.005
740.5	-0.002
741.0	0.006
741.5	0.011
742.0	0.018
742.5	0.024
743.0	0.021
743.5	0.018
744.0	0.018
744.5	0.010
745.0	0.005
745.5	0.002
746.0	0.005
746.5	0.011
747.0	0.018
747.5	0.026
748.0	0.034
748.5	0.048
749.0	0.059
749.5	0.043
750.0	0.022
750.5	0.010
751.0	0.004
751.5	-0.010
752.0	-0.014
752.5	-0.006
753.0	0.002
753.5	0.018
754.0	0.032
754.5	0.036
755.0	0.037
755.5	0.043
756.0	0.038
756.5	0.017
757.0	0.011
757.5	0.000
758.0	-0.023
758.5	-0.037
759.0	-0.046
759.5	-0.046
760.0	-0.040
760.5	-0.040
761.0	-0.042
761.5	-0.058
762.0	-0.063
762.5	-0.060
763.0	-0.057
763.5	-0.046
764.0	-0.036
764.5	-0.021
765.0	-0.013
765.5	-0.016
766.0	-0.025
766.5	-0.037
767.0	-0.044
767.5	-0.044
768.0	-0.034
768.5	-0.015
769.0	0.013
769.5	0.044
770.0	0.065
770.5	0.081
771.0	0.077
771.5	0.064
772.0	0.040
772.5	0.016
773.0	0.000
773.5	-0.014
774.0	-0.005
774.5	0.010
775.0	0.032
775.5	0.049
776.0	0.054
776.5	0.058
777.0	0.048
777.5	0.035
778.0	0.000
778.5	-0.034
779.0	-0.047
779.5	-0.060
780.0	-0.059
780.5	-0.042
781.0	-0.020
781.5	-0.006
782.0	-0.002
782.5	0.009
783.0	-0.001
783.5	-0.008
784.0	-0.007
784.5	0.006
785.0	0.021
785.5	0.045
786.0	0.065
786.5	0.078
787.0	0.088
787.5	0.096
788.0	0.080
788.5	0.056
789.0	0.045
789.5	0.046
790.0	0.031
790.5	0.028
791.0	0.023
791.5	0.024
792.0	0.020
792.5	0.010
793.0	-0.001
793.5	-0.005
794.0	-0.002
794.5	-0.003
795.0	-0.015
795.5	-0.010
796.0	-0.008
796.5	0.005
797.0	0.009
797.5	0.016
798.0	0.031
798.5	0.034
799.0	0.033
799.5	0.024
800.0	0.011
800.5	0.000
801.0	-0.009
801.5	-0.017
802.0	-0.034
802.5	-0.051
803.0	-0.073
803.5	-0.094
804.0	-0.099
804.5	-0.099
805.0	-0.082
805.5	-0.051
806.0	-0.016
806.5	0.022
807.0	0.062
807.5	0.086
808.0	0.089
808.5	0.081
809.0	0.056
809.5	0.032
810.0	0.013
810.5	0.008
811.0	0.004
811.5	0.008
812.0	0.026
812.5	0.047
813.0	0.057
813.5	0.053
814.0	0.042
814.5	0.034
815.0	0.033
815.5	0.044
816.0	0.043
816.5	0.047
817.0	0.051
817.5	0.050
818.0	0.048
818.5	0.037
819.0	0.028
819.5	0.036
820.0	0.059
820.5	0.064
821.0	0.068
821.5	0.073
822.0	0.060
822.5	0.047
823.0	0.042
823.5	0.037
824.0	0.036
824.5	0.038
825.0	0.045
825.5	0.053
826.0	0.066
826.5	0.077
827.0	0.095
827.5	0.116
828.0	0.121
828.5	0.109
829.0	0.079
829.5	0.036
830.0	0.009
830.5	0.006
831.0	0.010
831.5	0.025
832.0	0.043
832.5	0.052
833.0	0.055
833.5	0.052
834.0	0.035
834.5	0.020
835.0	0.027
835.5	0.046
836.0	0.053
836.5	0.060
837.0	0.053
837.5	0.032
838.0	0.018
838.5	-0.001
839.0	-0.023
839.5	-0.035
840.0	-0.039
840.5	-0.033
841.0	-0.028
841.5	-0.015
842.0	-0.019
842.5	-0.025
843.0	-0.022
843.5	-0.009
844.0	0.001
844.5	0.013
845.0	0.021
845.5	0.044
846.0	0.046
846.5	0.021
847.0	-0.010
847.5	-0.032
848.0	-0.034
848.5	-0.012
849.0	0.021
849.5	0.047
850.0	0.077


Sample 21
5/4/2022 1:32 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	-0.422
190.5	-0.610
191.0	-0.929
191.5	-1.207
192.0	-0.772
192.5	-0.647
193.0	-0.193
193.5	0.357
194.0	0.854
194.5	1.633
195.0	2.234
195.5	2.574
196.0	3.027
196.5	3.396
197.0	3.735
197.5	3.704
198.0	3.785
198.5	3.898
199.0	3.813
199.5	3.803
200.0	3.659
200.5	3.520
201.0	3.385
201.5	3.226
202.0	3.062
202.5	2.894
203.0	2.738
203.5	2.579
204.0	2.412
204.5	2.247
205.0	2.084
205.5	1.932
206.0	1.788
206.5	1.641
207.0	1.502
207.5	1.369
208.0	1.246
208.5	1.145
209.0	1.061
209.5	0.991
210.0	0.920
210.5	0.870
211.0	0.821
211.5	0.770
212.0	0.740
212.5	0.715
213.0	0.694
213.5	0.688
214.0	0.688
214.5	0.681
215.0	0.680
215.5	0.677
216.0	0.670
