Sample 1
5/6/2022 12:26 PM
Wavelength (nm)	10mm Absorbance
805.5	-0.127
806.0	-0.088
806.5	-0.045
807.0	-0.013
807.5	0.011
808.0	0.021
808.5	-0.007
809.0	-0.043
809.5	-0.075
810.0	-0.104
810.5	-0.128
811.0	-0.133
811.5	-0.111
812.0	-0.088
812.5	-0.063
813.0	-0.038
813.5	-0.038
814.0	-0.050
814.5	-0.059
815.0	-0.063
815.5	-0.062
816.0	-0.058
816.5	-0.047
817.0	-0.043
817.5	-0.040
818.0	-0.038
818.5	-0.052
819.0	-0.067
819.5	-0.065
820.0	-0.057
820.5	-0.055
821.0	-0.051
821.5	-0.040
822.0	-0.029
822.5	-0.024
823.0	-0.019
823.5	-0.007
824.0	0.007
824.5	0.020
825.0	0.027
825.5	0.023
826.0	0.015
826.5	0.011
827.0	0.014
827.5	0.016
828.0	0.012
828.5	-0.002
829.0	-0.033
829.5	-0.069
830.0	-0.093
830.5	-0.111
831.0	-0.121
831.5	-0.110
832.0	-0.100
832.5	-0.085
833.0	-0.068
833.5	-0.060
834.0	-0.062
834.5	-0.061
835.0	-0.041
835.5	-0.029
836.0	-0.021
836.5	-0.020
837.0	-0.035
837.5	-0.051
838.0	-0.065
838.5	-0.080
839.0	-0.100
839.5	-0.112
840.0	-0.097
840.5	-0.092
841.0	-0.081
841.5	-0.068
842.0	-0.065
842.5	-0.066
843.0	-0.056
843.5	-0.041
844.0	-0.043
844.5	-0.041
845.0	-0.035
845.5	-0.050
846.0	-0.063
846.5	-0.087
847.0	-0.131
847.5	-0.159
848.0	-0.148
848.5	-0.110
849.0	-0.079
849.5	-0.051
850.0	-0.041


Sample 21
5/6/2022 12:35 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	1.923
190.5	2.495
191.0	3.160
191.5	4.000
192.0	5.378
192.5	7.127
193.0	8.391
193.5	9.621
194.0	10.550
194.5	11.074
195.0	11.100
195.5	10.609
196.0	9.568
196.5	8.526
197.0	7.652
197.5	6.964
198.0	6.315
198.5	5.839
199.0	5.479
199.5	5.114
200.0	4.887
200.5	4.628
201.0	4.434
201.5	4.222
202.0	4.024
202.5	3.825
203.0	3.671
203.5	3.530
204.0	3.394
204.5	3.260
205.0	3.127
205.5	2.991
206.0	2.884
206.5	2.771
207.0	2.649
207.5	2.544
208.0	2.452
208.5	2.363
209.0	2.288
209.5	2.219
210.0	2.151
210.5	2.074
211.0	2.011
211.5	1.951
212.0	1.900
212.5	1.861
213.0	1.826
213.5	1.788
214.0	1.770
214.5	1.748
215.0	1.733
215.5	1.707
216.0	1.673
216.5	1.645
217.0	1.617
217.5	1.586
218.0	1.553
218.5	1.523
219.0	1.503
219.5	1.488
220.0	1.473
220.5	1.443
221.0	1.416
221.5	1.391
222.0	1.361
222.5	1.336
223.0	1.312
223.5	1.290
224.0	1.267
224.5	1.241
225.0	1.212
225.5	1.184
226.0	1.159
226.5	1.138
227.0	1.120
227.5	1.110
228.0	1.101
228.5	1.097
229.0	1.093
229.5	1.086
230.0	1.076
230.5	1.061
231.0	1.036
231.5	1.014
232.0	0.987
232.5	0.961
233.0	0.933
233.5	0.915
234.0	0.901
234.5	0.890
235.0	0.879
235.5	0.869
236.0	0.857
236.5	0.845
237.0	0.832
237.5	0.816
238.0	0.799
238.5	0.785
239.0	0.772
239.5	0.762
240.0	0.754
240.5	0.748
241.0	0.745
241.5	0.745
242.0	0.750
242.5	0.754
243.0	0.755
243.5	0.749
244.0	0.739
244.5	0.733
245.0	0.722
245.5	0.718
246.0	0.717
246.5	0.721
247.0	0.733
247.5	0.742
248.0	0.749
248.5	0.749
249.0	0.742
249.5	0.731
250.0	0.723
250.5	0.717
251.0	0.714
251.5	0.714
252.0	0.718
252.5	0.721
253.0	0.725
253.5	0.720
254.0	0.709
254.5	0.701
255.0	0.702
255.5	0.700
256.0	0.705
256.5	0.710
257.0	0.717
257.5	0.723
258.0	0.731
258.5	0.735
259.0	0.741
259.5	0.753
260.0	0.762
260.5	0.766
261.0	0.768
261.5	0.764
262.0	0.760
262.5	0.752
263.0	0.753
263.5	0.750
264.0	0.751
264.5	0.753
265.0	0.753
265.5	0.758
266.0	0.767
266.5	0.773
267.0	0.780
267.5	0.787
268.0	0.799
268.5	0.799
269.0	0.798
269.5	0.795
270.0	0.799
270.5	0.807
271.0	0.818
271.5	0.826
272.0	0.841
272.5	0.854
273.0	0.862
273.5	0.859
274.0	0.853
274.5	0.852
275.0	0.855
275.5	0.856
276.0	0.859
276.5	0.866
277.0	0.878
277.5	0.882
278.0	0.884
278.5	0.885
279.0	0.888
279.5	0.892
280.0	0.890
280.5	0.888
281.0	0.895
281.5	0.899
282.0	0.898
282.5	0.895
283.0	0.894
283.5	0.893
284.0	0.891
284.5	0.884
285.0	0.877
285.5	0.876
286.0	0.877
286.5	0.870
287.0	0.860
287.5	0.851
288.0	0.840
288.5	0.827
289.0	0.820
289.5	0.809
290.0	0.807
290.5	0.805
291.0	0.799
291.5	0.795
292.0	0.786
292.5	0.778
293.0	0.767
293.5	0.769
294.0	0.768
294.5	0.766
295.0	0.769
295.5	0.768
296.0	0.767
296.5	0.767
297.0	0.760
297.5	0.757
298.0	0.754
298.5	0.751
299.0	0.738
299.5	0.734
300.0	0.729
300.5	0.729
301.0	0.736
301.5	0.740
302.0	0.741
302.5	0.741
303.0	0.738
303.5	0.732
304.0	0.724
304.5	0.718
305.0	0.715
305.5	0.714
306.0	0.715
306.5	0.715
307.0	0.713
307.5	0.714
308.0	0.717
308.5	0.720
309.0	0.718
309.5	0.720
310.0	0.723
310.5	0.722
311.0	0.721
311.5	0.722
312.0	0.722
312.5	0.719
313.0	0.717
313.5	0.717
314.0	0.716
314.5	0.719
315.0	0.722
315.5	0.722
316.0	0.722
316.5	0.727
317.0	0.727
317.5	0.721
318.0	0.723
318.5	0.723
319.0	0.718
319.5	0.718
320.0	0.713
320.5	0.706
321.0	0.698
321.5	0.695
322.0	0.692
322.5	0.699
323.0	0.714
323.5	0.719
324.0	0.723
324.5	0.728
325.0	0.728
325.5	0.727
326.0	0.727
326.5	0.724
327.0	0.720
327.5	0.724
328.0	0.721
328.5	0.715
329.0	0.709
329.5	0.708
330.0	0.709
330.5	0.714
331.0	0.720
331.5	0.720
332.0	0.725
332.5	0.729
333.0	0.727
333.5	0.721
334.0	0.717
334.5	0.714
335.0	0.710
335.5	0.709
336.0	0.709
336.5	0.713
337.0	0.717
337.5	0.720
338.0	0.721
338.5	0.720
339.0	0.721
339.5	0.717
340.0	0.716
340.5	0.717
341.0	0.716
341.5	0.720
342.0	0.715
342.5	0.715
343.0	0.720
343.5	0.724
344.0	0.723
344.5	0.725
345.0	0.729
345.5	0.731
346.0	0.730
346.5	0.729
347.0	0.719
347.5	0.714
348.0	0.715
348.5	0.715
349.0	0.715
349.5	0.713
350.0	0.713
350.5	0.713
351.0	0.713
351.5	0.714
352.0	0.712
352.5	0.715
353.0	0.718
353.5	0.719
354.0	0.721
354.5	0.718
355.0	0.719
355.5	0.722
356.0	0.726
356.5	0.729
357.0	0.728
357.5	0.728
358.0	0.727
358.5	0.729
359.0	0.733
359.5	0.735
360.0	0.736
360.5	0.744
361.0	0.748
361.5	0.750
362.0	0.749
362.5	0.749
363.0	0.744
363.5	0.736
364.0	0.726
364.5	0.719
365.0	0.715
365.5	0.712
366.0	0.711
366.5	0.715
367.0	0.725
367.5	0.733
368.0	0.734
368.5	0.735
369.0	0.737
369.5	0.741
370.0	0.739
370.5	0.728
371.0	0.724
371.5	0.717
372.0	0.714
372.5	0.712
373.0	0.713
373.5	0.717
374.0	0.722
374.5	0.725
375.0	0.730
375.5	0.731
376.0	0.735
376.5	0.734
377.0	0.737
377.5	0.735
378.0	0.732
378.5	0.731
379.0	0.729
379.5	0.726
380.0	0.721
380.5	0.719
381.0	0.718
381.5	0.721
382.0	0.727
382.5	0.725
383.0	0.723
383.5	0.725
384.0	0.726
384.5	0.723
385.0	0.716
385.5	0.715
386.0	0.715
386.5	0.720
387.0	0.729
387.5	0.727
388.0	0.730
388.5	0.734
389.0	0.737
389.5	0.734
390.0	0.729
390.5	0.730
391.0	0.727
391.5	0.730
392.0	0.731
392.5	0.728
393.0	0.734
393.5	0.742
394.0	0.746
394.5	0.747
395.0	0.746
395.5	0.744
396.0	0.735
396.5	0.731
397.0	0.723
397.5	0.719
398.0	0.717
398.5	0.722
399.0	0.726
399.5	0.733
400.0	0.738
400.5	0.738
401.0	0.734
401.5	0.731
402.0	0.725
402.5	0.721
403.0	0.716
403.5	0.718
404.0	0.721
404.5	0.728
405.0	0.727
405.5	0.725
406.0	0.723
406.5	0.720
407.0	0.717
407.5	0.715
408.0	0.717
408.5	0.722
409.0	0.724
409.5	0.725
410.0	0.724
410.5	0.726
411.0	0.728
411.5	0.727
412.0	0.725
412.5	0.724
413.0	0.725
413.5	0.722
414.0	0.716
414.5	0.710
415.0	0.710
415.5	0.709
416.0	0.714
416.5	0.718
417.0	0.725
417.5	0.734
418.0	0.742
418.5	0.744
419.0	0.747
419.5	0.751
420.0	0.755
420.5	0.756
421.0	0.757
421.5	0.753
422.0	0.750
422.5	0.746
423.0	0.740
423.5	0.734
424.0	0.732
424.5	0.730
425.0	0.727
425.5	0.723
426.0	0.717
426.5	0.712
427.0	0.713
427.5	0.712
428.0	0.711
428.5	0.714
429.0	0.717
429.5	0.716
430.0	0.712
430.5	0.711
431.0	0.711
431.5	0.715
432.0	0.722
432.5	0.723
433.0	0.727
433.5	0.730
434.0	0.733
434.5	0.732
435.0	0.727
435.5	0.725
436.0	0.724
436.5	0.726
437.0	0.726
437.5	0.726
438.0	0.728
438.5	0.727
439.0	0.729
439.5	0.732
440.0	0.734
440.5	0.739
441.0	0.740
441.5	0.737
442.0	0.732
442.5	0.728
443.0	0.718
443.5	0.712
444.0	0.713
444.5	0.717
445.0	0.727
445.5	0.738
446.0	0.751
446.5	0.764
447.0	0.774
447.5	0.778
448.0	0.773
448.5	0.762
449.0	0.749
449.5	0.738
450.0	0.729
450.5	0.728
451.0	0.738
451.5	0.746
452.0	0.751
452.5	0.757
453.0	0.754
453.5	0.748
454.0	0.738
454.5	0.725
455.0	0.714
455.5	0.711
456.0	0.710
456.5	0.706
457.0	0.702
457.5	0.705
458.0	0.710
458.5	0.722
459.0	0.732
459.5	0.741
460.0	0.751
460.5	0.756
461.0	0.754
461.5	0.745
462.0	0.732
462.5	0.719
463.0	0.709
463.5	0.705
464.0	0.709
464.5	0.718
465.0	0.723
465.5	0.724
466.0	0.724
466.5	0.721
467.0	0.718
467.5	0.718
468.0	0.718
468.5	0.718
469.0	0.723
469.5	0.727
470.0	0.728
470.5	0.727
471.0	0.724
471.5	0.722
472.0	0.720
472.5	0.721
473.0	0.718
473.5	0.717
474.0	0.726
474.5	0.736
475.0	0.742
475.5	0.743
476.0	0.739
476.5	0.732
477.0	0.725
477.5	0.719
478.0	0.713
478.5	0.715
479.0	0.720
479.5	0.726
480.0	0.729
480.5	0.727
481.0	0.732
481.5	0.733
482.0	0.716
482.5	0.691
483.0	0.666
483.5	0.647
484.0	0.633
484.5	0.632
485.0	0.642
485.5	0.662
486.0	0.697
486.5	0.729
487.0	0.739
487.5	0.743
488.0	0.738
488.5	0.726
489.0	0.719
489.5	0.715
490.0	0.711
490.5	0.713
491.0	0.723
491.5	0.733
492.0	0.738
492.5	0.740
493.0	0.732
493.5	0.722
494.0	0.720
494.5	0.717
495.0	0.715
495.5	0.719
496.0	0.724
496.5	0.726
497.0	0.728
497.5	0.730
498.0	0.731
498.5	0.727
499.0	0.719
499.5	0.711
500.0	0.706
500.5	0.704
501.0	0.705
501.5	0.708
502.0	0.713
502.5	0.715
503.0	0.713
503.5	0.707
504.0	0.700
504.5	0.700
505.0	0.698
505.5	0.698
506.0	0.702
506.5	0.709
507.0	0.714
507.5	0.720
508.0	0.726
508.5	0.732
509.0	0.738
509.5	0.746
510.0	0.747
510.5	0.743
511.0	0.738
511.5	0.730
512.0	0.723
512.5	0.713
513.0	0.700
513.5	0.686
514.0	0.677
514.5	0.674
515.0	0.676
515.5	0.679
516.0	0.686
516.5	0.696
517.0	0.704
517.5	0.709
518.0	0.709
518.5	0.710
519.0	0.712
519.5	0.719
520.0	0.728
520.5	0.737
521.0	0.742
521.5	0.746
522.0	0.745
522.5	0.738
523.0	0.731
523.5	0.723
524.0	0.715
524.5	0.716
525.0	0.722
525.5	0.727
526.0	0.729
526.5	0.735
527.0	0.741
527.5	0.737
528.0	0.741
528.5	0.745
529.0	0.751
529.5	0.752
530.0	0.748
530.5	0.740
531.0	0.730
531.5	0.725
532.0	0.721
532.5	0.715
533.0	0.715
533.5	0.723
534.0	0.731
534.5	0.732
535.0	0.725
535.5	0.716
536.0	0.713
536.5	0.714
537.0	0.715
537.5	0.716
538.0	0.715
538.5	0.715
539.0	0.718
539.5	0.716
540.0	0.708
540.5	0.705
541.0	0.705
541.5	0.708
542.0	0.709
542.5	0.713
543.0	0.711
543.5	0.708
544.0	0.707
544.5	0.700
545.0	0.695
545.5	0.693
546.0	0.693
546.5	0.696
547.0	0.699
547.5	0.702
548.0	0.706
548.5	0.710
549.0	0.705
549.5	0.697
550.0	0.693
550.5	0.693
551.0	0.698
551.5	0.699
552.0	0.699
552.5	0.698
553.0	0.693
553.5	0.688
554.0	0.680
554.5	0.678
555.0	0.683
555.5	0.693
556.0	0.704
556.5	0.709
557.0	0.711
557.5	0.706
558.0	0.692
558.5	0.680
559.0	0.672
559.5	0.666
560.0	0.673
560.5	0.684
561.0	0.700
561.5	0.710
562.0	0.716
562.5	0.713
563.0	0.709
563.5	0.705
564.0	0.703
564.5	0.703
565.0	0.707
565.5	0.711
566.0	0.717
566.5	0.717
567.0	0.713
567.5	0.709
568.0	0.702
568.5	0.697
569.0	0.692
569.5	0.687
570.0	0.683
570.5	0.680
571.0	0.679
571.5	0.677
572.0	0.680
572.5	0.687
573.0	0.686
573.5	0.689
574.0	0.691
574.5	0.698
575.0	0.702
575.5	0.706
576.0	0.710
576.5	0.712
577.0	0.712
577.5	0.714
578.0	0.709
578.5	0.702
579.0	0.699
579.5	0.694
580.0	0.687
580.5	0.682
581.0	0.684
581.5	0.686
582.0	0.683
582.5	0.685
583.0	0.675
583.5	0.666
584.0	0.664
584.5	0.665
585.0	0.671
585.5	0.674
586.0	0.683
586.5	0.687
587.0	0.691
587.5	0.697
588.0	0.695
588.5	0.701
589.0	0.707
589.5	0.715
590.0	0.715
590.5	0.709
591.0	0.704
591.5	0.702
592.0	0.705
592.5	0.709
593.0	0.710
593.5	0.710
594.0	0.704
594.5	0.698
595.0	0.695
595.5	0.696
596.0	0.699
596.5	0.701
597.0	0.698
597.5	0.694
598.0	0.689
598.5	0.682
599.0	0.674
599.5	0.671
600.0	0.671
600.5	0.670
601.0	0.668
601.5	0.666
602.0	0.661
602.5	0.658
603.0	0.662
603.5	0.666
604.0	0.670
604.5	0.672
605.0	0.672
605.5	0.668
606.0	0.667
606.5	0.672
607.0	0.675
607.5	0.680
608.0	0.688
608.5	0.687
609.0	0.689
609.5	0.685
610.0	0.680
610.5	0.673
611.0	0.670
611.5	0.674
612.0	0.678
612.5	0.683
613.0	0.683
613.5	0.680
614.0	0.675
614.5	0.663
615.0	0.652
615.5	0.645
616.0	0.646
616.5	0.658
617.0	0.665
617.5	0.676
618.0	0.682
618.5	0.687
619.0	0.686
619.5	0.679
620.0	0.668
620.5	0.655
621.0	0.650
621.5	0.658
622.0	0.668
622.5	0.681
623.0	0.689
623.5	0.692
624.0	0.696
624.5	0.694
625.0	0.687
625.5	0.674
626.0	0.666
626.5	0.666
627.0	0.671
627.5	0.673
628.0	0.677
628.5	0.677
629.0	0.678
629.5	0.673
630.0	0.670
630.5	0.669
631.0	0.668
631.5	0.676
632.0	0.687
632.5	0.700
633.0	0.713
633.5	0.717
634.0	0.720
634.5	0.716
635.0	0.715
635.5	0.711
636.0	0.702
636.5	0.698
637.0	0.690
637.5	0.685
638.0	0.674
638.5	0.670
639.0	0.681
639.5	0.686
640.0	0.682
640.5	0.679
641.0	0.674
641.5	0.668
642.0	0.659
642.5	0.643
643.0	0.627
643.5	0.630
644.0	0.635
644.5	0.637
645.0	0.638
645.5	0.645
646.0	0.658
646.5	0.664
647.0	0.667
647.5	0.664
648.0	0.672
648.5	0.683
649.0	0.683
649.5	0.679
650.0	0.673
650.5	0.669
651.0	0.671
651.5	0.667
652.0	0.662
652.5	0.667
653.0	0.678
653.5	0.679
654.0	0.669
654.5	0.650
655.0	0.624
655.5	0.609
656.0	0.604
656.5	0.601
657.0	0.612
657.5	0.638
658.0	0.659
658.5	0.668
659.0	0.671
659.5	0.667
660.0	0.664
660.5	0.668
661.0	0.671
661.5	0.672
662.0	0.685
662.5	0.695
663.0	0.699
663.5	0.691
664.0	0.681
664.5	0.663
665.0	0.650
665.5	0.634
666.0	0.616
666.5	0.607
667.0	0.608
667.5	0.606
668.0	0.605
668.5	0.601
669.0	0.605
669.5	0.611
670.0	0.617
670.5	0.628
671.0	0.638
671.5	0.642
672.0	0.645
672.5	0.640
673.0	0.629
673.5	0.624
674.0	0.618
674.5	0.621
675.0	0.621
675.5	0.622
676.0	0.621
676.5	0.616
677.0	0.619
677.5	0.632
678.0	0.648
678.5	0.664
679.0	0.677
679.5	0.684
680.0	0.679
680.5	0.673
681.0	0.670
681.5	0.663
682.0	0.658
682.5	0.660
683.0	0.661
683.5	0.656
684.0	0.641
684.5	0.628
685.0	0.612
685.5	0.606
686.0	0.600
686.5	0.590
687.0	0.592
687.5	0.599
688.0	0.613
688.5	0.621
689.0	0.620
689.5	0.625
690.0	0.631
690.5	0.638
691.0	0.642
691.5	0.646
692.0	0.646
692.5	0.637
693.0	0.631
693.5	0.617
694.0	0.607
694.5	0.598
695.0	0.603
695.5	0.612
696.0	0.626
696.5	0.636
697.0	0.632
697.5	0.624
698.0	0.613
698.5	0.607
699.0	0.608
699.5	0.615
700.0	0.621
700.5	0.625
701.0	0.628
701.5	0.630
702.0	0.628
702.5	0.622
703.0	0.604
703.5	0.596
704.0	0.587
704.5	0.581
705.0	0.578
705.5	0.583
706.0	0.602
706.5	0.629
707.0	0.654
707.5	0.672
708.0	0.678
708.5	0.673
709.0	0.655
709.5	0.629
710.0	0.607
710.5	0.593
711.0	0.598
711.5	0.605
712.0	0.611
712.5	0.616
713.0	0.620
713.5	0.616
714.0	0.615
714.5	0.609
715.0	0.604
715.5	0.605
716.0	0.617
716.5	0.616
717.0	0.608
717.5	0.604
718.0	0.592
718.5	0.577
719.0	0.579
719.5	0.579
720.0	0.578
720.5	0.581
721.0	0.586
721.5	0.581
722.0	0.576
722.5	0.572
723.0	0.561
723.5	0.570
724.0	0.594
724.5	0.626
725.0	0.651
725.5	0.668
726.0	0.672
726.5	0.667
727.0	0.651
727.5	0.636
728.0	0.618
728.5	0.613
729.0	0.612
729.5	0.626
730.0	0.632
730.5	0.632
731.0	0.639
731.5	0.651
732.0	0.652
732.5	0.649
733.0	0.636
733.5	0.622
734.0	0.609
734.5	0.593
735.0	0.580
735.5	0.572
736.0	0.588
736.5	0.613
737.0	0.627
737.5	0.640
738.0	0.658
738.5	0.668
739.0	0.671
739.5	0.665
740.0	0.666
740.5	0.652
741.0	0.639
741.5	0.625
742.0	0.602
742.5	0.585
743.0	0.577
743.5	0.567
744.0	0.567
744.5	0.571
745.0	0.583
745.5	0.582
746.0	0.575
746.5	0.575
747.0	0.577
747.5	0.585
748.0	0.595
748.5	0.609
749.0	0.623
749.5	0.614
750.0	0.601
750.5	0.587
751.0	0.567
751.5	0.554
752.0	0.551
752.5	0.562
753.0	0.577
753.5	0.596
754.0	0.615
754.5	0.615
755.0	0.616
755.5	0.619
756.0	0.615
756.5	0.611
757.0	0.609
757.5	0.601
758.0	0.584
758.5	0.576
759.0	0.574
759.5	0.581
760.0	0.586
760.5	0.584
761.0	0.576
761.5	0.572
762.0	0.573
762.5	0.574
763.0	0.576
763.5	0.582
764.0	0.584
764.5	0.595
765.0	0.600
765.5	0.596
766.0	0.587
766.5	0.589
767.0	0.593
767.5	0.606
768.0	0.609
768.5	0.602
769.0	0.601
769.5	0.608
770.0	0.617
770.5	0.624
771.0	0.615
771.5	0.607
772.0	0.600
772.5	0.593
773.0	0.581
773.5	0.566
774.0	0.570
774.5	0.571
775.0	0.576
775.5	0.587
776.0	0.590
776.5	0.596
777.0	0.592
777.5	0.573
778.0	0.544
778.5	0.523
779.0	0.515
779.5	0.509
780.0	0.523
780.5	0.554
781.0	0.593
781.5	0.618
782.0	0.623
782.5	0.617
783.0	0.600
783.5	0.582
784.0	0.571
784.5	0.563
785.0	0.569
785.5	0.591
786.0	0.620
786.5	0.644
787.0	0.664
787.5	0.663
788.0	0.659
788.5	0.653
789.0	0.636
789.5	0.610
790.0	0.585
790.5	0.572
791.0	0.561
791.5	0.555
792.0	0.548
792.5	0.534
793.0	0.544
793.5	0.564
794.0	0.574
794.5	0.570
795.0	0.564
795.5	0.559
796.0	0.559
796.5	0.564
797.0	0.563
797.5	0.561
798.0	0.570
798.5	0.581
799.0	0.585
799.5	0.565
800.0	0.551
800.5	0.534
801.0	0.522
801.5	0.514
802.0	0.489
802.5	0.456
803.0	0.443
803.5	0.435
804.0	0.430
804.5	0.438
805.0	0.469
805.5	0.508
806.0	0.546
806.5	0.597
807.0	0.630
807.5	0.652
808.0	0.660
808.5	0.628
809.0	0.589
809.5	0.553
810.0	0.529
810.5	0.507
811.0	0.505
811.5	0.520
812.0	0.543
812.5	0.571
813.0	0.586
813.5	0.589
814.0	0.576
814.5	0.570
815.0	0.569
815.5	0.567
816.0	0.573
816.5	0.576
817.0	0.584
817.5	0.592
818.0	0.592
818.5	0.584
819.0	0.569
819.5	0.573
820.0	0.577
820.5	0.576
821.0	0.570
821.5	0.571
822.0	0.574
822.5	0.580
823.0	0.586
823.5	0.597
824.0	0.617
824.5	0.628
825.0	0.635
825.5	0.631
826.0	0.623
826.5	0.623
827.0	0.635
827.5	0.648
828.0	0.648
828.5	0.638
829.0	0.609
829.5	0.564
830.0	0.533
830.5	0.513
831.0	0.496
831.5	0.500
832.0	0.517
832.5	0.530
833.0	0.542
833.5	0.546
834.0	0.543
834.5	0.541
835.0	0.559
835.5	0.566
836.0	0.572
836.5	0.579
837.0	0.575
837.5	0.562
838.0	0.548
838.5	0.539
839.0	0.527
839.5	0.519
840.0	0.522
840.5	0.520
841.0	0.529
841.5	0.537
842.0	0.533
842.5	0.533
843.0	0.540
843.5	0.555
844.0	0.558
844.5	0.572
845.0	0.575
845.5	0.566
846.0	0.545
846.5	0.523
847.0	0.494
847.5	0.479
848.0	0.475
848.5	0.498
849.0	0.530
849.5	0.559
850.0	0.555


Sample 22
5/6/2022 12:36 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	2.263
190.5	2.918
191.0	3.643
191.5	4.424
192.0	5.753
192.5	7.323
193.0	8.722
193.5	9.714
194.0	10.497
194.5	10.826
195.0	10.473
195.5	9.521
196.0	8.449
196.5	7.262
197.0	6.362
197.5	5.569
198.0	4.911
198.5	4.413
199.0	4.083
199.5	3.750
200.0	3.463
200.5	3.189
201.0	2.978
201.5	2.757
202.0	2.576
202.5	2.384
203.0	2.196
203.5	2.048
204.0	1.915
204.5	1.788
205.0	1.655
205.5	1.533
206.0	1.427
206.5	1.330
207.0	1.211
207.5	1.102
208.0	1.015
208.5	0.944
209.0	0.878
209.5	0.818
210.0	0.760
210.5	0.714
211.0	0.678
211.5	0.641
212.0	0.604
212.5	0.576
213.0	0.560
213.5	0.540
214.0	0.527
214.5	0.515
215.0	0.511
215.5	0.506
216.0	0.495
216.5	0.487
217.0	0.487
217.5	0.475
218.0	0.472
218.5	0.459
219.0	0.451
219.5	0.444
220.0	0.439
220.5	0.426
221.0	0.417
221.5	0.419
222.0	0.413
222.5	0.406
223.0	0.397
223.5	0.386
224.0	0.376
224.5	0.361
225.0	0.345
225.5	0.333
226.0	0.323
226.5	0.315
227.0	0.309
227.5	0.310
228.0	0.304
228.5	0.306
229.0	0.301
229.5	0.296
230.0	0.293
230.5	0.280
231.0	0.263
231.5	0.248
232.0	0.230
232.5	0.207
233.0	0.184
233.5	0.163
234.0	0.149
234.5	0.140
235.0	0.134
235.5	0.124
236.0	0.114
236.5	0.105
237.0	0.096
237.5	0.087
238.0	0.075
238.5	0.063
239.0	0.056
239.5	0.053
240.0	0.051
240.5	0.047
241.0	0.044
241.5	0.040
242.0	0.040
242.5	0.040
243.0	0.035
243.5	0.027
244.0	0.018
244.5	0.012
245.0	0.008
245.5	0.009
246.0	0.011
246.5	0.014
247.0	0.023
247.5	0.032
248.0	0.038
248.5	0.036
249.0	0.028
249.5	0.017
250.0	0.008
250.5	0.003
251.0	0.000
251.5	0.000
252.0	0.006
252.5	0.011
253.0	0.014
253.5	0.008
254.0	-0.003
254.5	-0.013
255.0	-0.016
255.5	-0.015
256.0	-0.012
256.5	-0.004
257.0	0.005
257.5	0.010
258.0	0.015
258.5	0.022
259.0	0.025
259.5	0.033
260.0	0.039
260.5	0.041
261.0	0.046
261.5	0.045
262.0	0.044
262.5	0.038
263.0	0.039
263.5	0.038
264.0	0.037
264.5	0.037
265.0	0.037
265.5	0.043
266.0	0.051
266.5	0.056
267.0	0.063
267.5	0.072
268.0	0.080
268.5	0.082
269.0	0.080
269.5	0.079
270.0	0.082
270.5	0.083
271.0	0.088
271.5	0.092
272.0	0.105
272.5	0.116
273.0	0.122
273.5	0.124
274.0	0.122
274.5	0.125
275.0	0.126
275.5	0.122
276.0	0.124
276.5	0.126
277.0	0.136
277.5	0.141
278.0	0.142
278.5	0.144
279.0	0.144
279.5	0.148
280.0	0.146
280.5	0.143
281.0	0.145
281.5	0.150
282.0	0.150
282.5	0.146
283.0	0.145
283.5	0.144
284.0	0.144
284.5	0.144
285.0	0.142
285.5	0.141
286.0	0.140
286.5	0.133
287.0	0.122
287.5	0.113
288.0	0.102
288.5	0.089
289.0	0.084
289.5	0.076
290.0	0.070
290.5	0.062
291.0	0.051
291.5	0.042
292.0	0.032
292.5	0.026
293.0	0.019
293.5	0.020
294.0	0.019
294.5	0.017
295.0	0.016
295.5	0.016
296.0	0.015
296.5	0.015
297.0	0.011
297.5	0.010
298.0	0.009
298.5	0.009
299.0	0.001
299.5	-0.004
300.0	-0.009
300.5	-0.009
301.0	-0.006
301.5	-0.008
302.0	-0.009
302.5	-0.010
303.0	-0.009
303.5	-0.005
304.0	-0.007
304.5	-0.011
305.0	-0.013
305.5	-0.015
306.0	-0.018
306.5	-0.022
307.0	-0.024
307.5	-0.026
308.0	-0.025
308.5	-0.021
309.0	-0.025
309.5	-0.023
310.0	-0.022
310.5	-0.020
311.0	-0.018
311.5	-0.014
312.0	-0.007
312.5	-0.009
313.0	-0.010
313.5	-0.013
314.0	-0.019
314.5	-0.023
315.0	-0.029
315.5	-0.032
316.0	-0.030
316.5	-0.020
317.0	-0.016
317.5	-0.019
318.0	-0.018
318.5	-0.022
319.0	-0.025
319.5	-0.028
320.0	-0.036
320.5	-0.041
321.0	-0.041
321.5	-0.038
322.0	-0.039
322.5	-0.036
323.0	-0.030
323.5	-0.027
324.0	-0.021
324.5	-0.020
325.0	-0.018
325.5	-0.016
326.0	-0.016
326.5	-0.014
327.0	-0.015
